Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
9oclock,dry,wet,36.94,28.48,1
9oclock,dry,dry,30.7,35.24,1
moneyplant,wet,wet,37.22,33.76,0
moneyplant,wet,wet,54.49,23.02,0
moneyplant,moist,dry,82.99,23.3,0
9oclock,moist,dry,31.87,24.1,1
moneyplant,wet,moist,78.53,38.43,0
moneyplant,moist,wet,44.69,37.97,0
9oclock,moist,wet,43.33,36.41,0
9oclock,moist,moist,68.32,38.78,0
9oclock,moist,dry,32.21,20.41,1
moneyplant,dry,wet,87.79,33.41,0
9oclock,dry,wet,56.59,21.56,1
9oclock,moist,wet,38.89,30.35,0
moneyplant,moist,moist,48.83,36.44,0
moneyplant,moist,wet,66.09,24.5,0
moneyplant,dry,dry,39.4,26.39,1
moneyplant,wet,moist,34.61,36.35,0
moneyplant,wet,dry,62.01,37.69,0
9oclock,moist,wet,83.03,22.46,0
moneyplant,wet,dry,60.91,29.25,0
9oclock,moist,dry,50.04,32.0,1
moneyplant,moist,moist,88.16,29.89,0
9oclock,wet,wet,74.41,17.32,0
9oclock,dry,moist,52.0,30.87,1
9oclock,wet,dry,60.15,29.82,1
9oclock,moist,wet,46.21,16.14,0
moneyplant,dry,moist,30.22,35.2,0
moneyplant,wet,moist,64.87,36.72,0
moneyplant,moist,dry,39.44,23.36,0
9oclock,moist,wet,56.38,34.42,0
moneyplant,moist,wet,31.1,20.38,0
moneyplant,dry,wet,66.81,31.5,0
9oclock,moist,wet,57.03,19.66,0
moneyplant,dry,moist,73.0,20.93,0
moneyplant,moist,moist,31.98,35.44,0
moneyplant,wet,moist,56.52,17.89,0
9oclock,dry,dry,61.13,34.72,1
9oclock,dry,dry,48.98,18.55,1
9oclock,dry,moist,64.09,21.2,1
moneyplant,wet,moist,82.56,29.15,0
9oclock,moist,wet,31.86,21.97,0
9oclock,wet,wet,39.73,30.52,0
moneyplant,moist,wet,67.12,16.19,0
9oclock,wet,moist,84.96,24.77,0
9oclock,moist,wet,54.23,21.83,0
9oclock,moist,dry,69.6,30.0,1
9oclock,moist,moist,76.04,17.19,0
moneyplant,moist,moist,50.25,30.97,0
9oclock,wet,wet,57.43,30.77,0
moneyplant,wet,moist,41.49,27.91,0
moneyplant,wet,dry,86.88,39.24,0
moneyplant,wet,moist,51.93,38.67,0
moneyplant,wet,wet,80.75,39.16,0
moneyplant,dry,moist,61.04,23.29,0
9oclock,wet,dry,80.24,31.95,1
9oclock,wet,wet,51.05,25.41,0
9oclock,wet,dry,83.18,23.13,1
9oclock,wet,moist,86.66,30.92,0
moneyplant,dry,dry,80.51,32.31,1
9oclock,moist,moist,49.83,15.55,0
9oclock,wet,wet,30.89,37.22,0
moneyplant,dry,wet,75.24,18.93,0
moneyplant,wet,wet,70.04,23.7,0
9oclock,dry,wet,65.23,39.38,1
9oclock,wet,dry,40.42,16.76,1
moneyplant,dry,dry,61.61,32.23,1
moneyplant,wet,dry,45.7,37.17,0
9oclock,dry,dry,70.21,15.77,1
9oclock,wet,dry,47.68,26.3,1
9oclock,dry,dry,82.17,31.72,1
9oclock,dry,wet,36.91,29.21,1
9oclock,dry,wet,75.66,18.45,1
moneyplant,wet,wet,75.89,18.58,0
moneyplant,wet,dry,64.09,31.03,0
9oclock,dry,wet,36.28,23.41,1
9oclock,moist,wet,60.94,38.89,0
9oclock,moist,wet,48.26,19.58,0
9oclock,dry,moist,62.78,25.35,1
9oclock,moist,dry,36.32,35.53,1
moneyplant,dry,wet,36.81,26.29,0
moneyplant,moist,wet,62.26,20.48,0
moneyplant,moist,wet,85.87,18.12,0
moneyplant,wet,wet,70.67,37.03,0
9oclock,moist,moist,53.96,20.63,0
moneyplant,moist,wet,39.42,27.62,0
moneyplant,dry,wet,56.06,15.35,0
9oclock,moist,moist,79.79,28.19,0
moneyplant,wet,wet,37.87,32.85,0
9oclock,moist,moist,77.52,16.07,0
moneyplant,dry,wet,56.23,22.56,0
moneyplant,wet,dry,38.19,37.77,0
9oclock,moist,moist,88.08,31.51,0
moneyplant,wet,dry,57.7,31.46,0
9oclock,wet,wet,58.04,30.58,0
moneyplant,wet,moist,58.66,34.58,0
moneyplant,dry,wet,89.83,24.97,0
9oclock,dry,wet,48.7,30.11,1
9oclock,moist,dry,71.36,18.53,1
9oclock,wet,wet,46.15,18.14,0
9oclock,wet,dry,36.07,31.73,1
9oclock,moist,wet,30.99,21.17,0
9oclock,wet,dry,56.87,20.14,1
9oclock,wet,moist,64.09,17.65,0
9oclock,wet,dry,61.2,30.65,1
moneyplant,dry,dry,35.27,28.27,1
moneyplant,dry,wet,77.23,27.47,0
9oclock,moist,dry,47.68,22.94,1
9oclock,moist,moist,79.37,24.89,0
moneyplant,wet,moist,41.9,20.39,0
moneyplant,dry,dry,78.9,30.09,1
9oclock,dry,moist,52.05,20.54,1
9oclock,moist,moist,76.85,18.13,0
moneyplant,dry,wet,43.59,20.94,0
9oclock,wet,dry,82.71,28.98,1
9oclock,dry,dry,86.72,28.88,1
moneyplant,wet,wet,69.62,39.57,0
9oclock,moist,moist,35.51,17.42,0
9oclock,moist,moist,63.71,35.0,0
9oclock,moist,dry,75.78,23.24,1
moneyplant,moist,moist,80.33,19.52,0
9oclock,dry,moist,64.39,33.24,1
9oclock,wet,moist,45.66,24.0,0
moneyplant,dry,moist,67.88,35.72,0
9oclock,wet,wet,88.62,37.06,0
9oclock,moist,moist,72.07,35.07,0
9oclock,moist,moist,80.68,18.73,0
moneyplant,moist,wet,76.26,16.51,0
9oclock,wet,wet,64.83,16.65,0
moneyplant,wet,wet,89.54,21.41,0
moneyplant,moist,wet,80.92,38.69,0
9oclock,dry,moist,64.18,23.82,1
9oclock,wet,moist,80.8,39.8,0
moneyplant,wet,dry,51.86,21.53,0
9oclock,wet,moist,31.4,37.84,0
moneyplant,moist,wet,42.44,33.52,0
moneyplant,moist,dry,42.35,34.29,0
9oclock,dry,dry,55.51,37.76,1
moneyplant,wet,dry,44.34,25.62,0
moneyplant,dry,moist,48.95,30.68,0
moneyplant,wet,moist,37.56,32.64,0
moneyplant,wet,dry,55.13,22.58,0
moneyplant,moist,dry,81.07,27.21,0
moneyplant,wet,moist,77.67,34.31,0
9oclock,dry,dry,68.18,15.74,1
moneyplant,wet,dry,71.32,34.47,0
9oclock,moist,wet,63.04,21.36,0
moneyplant,dry,dry,73.07,15.2,1
moneyplant,wet,wet,65.14,24.3,0
moneyplant,wet,dry,52.69,31.72,0
9oclock,wet,dry,67.63,33.27,1
moneyplant,wet,dry,78.71,30.59,0
9oclock,moist,wet,87.7,33.86,0
9oclock,dry,dry,80.31,31.94,1
moneyplant,wet,wet,39.86,26.07,0
9oclock,wet,moist,31.26,20.28,0
moneyplant,moist,wet,86.81,35.33,0
moneyplant,dry,moist,80.42,28.48,0
moneyplant,wet,moist,33.0,22.91,0
9oclock,moist,wet,39.65,23.25,0
9oclock,dry,wet,52.29,28.55,1
9oclock,moist,wet,86.43,16.27,0
moneyplant,moist,wet,30.27,20.15,0
moneyplant,dry,dry,37.41,19.0,1
9oclock,dry,moist,30.47,37.78,1
moneyplant,dry,moist,78.41,15.4,0
moneyplant,wet,dry,55.51,34.1,0
9oclock,moist,dry,62.59,17.5,1
moneyplant,moist,wet,53.17,24.67,0
moneyplant,dry,dry,61.63,27.32,1
9oclock,moist,dry,55.28,25.02,1
moneyplant,moist,wet,41.23,30.52,0
9oclock,moist,wet,75.37,34.18,0
moneyplant,moist,dry,87.67,28.03,0
9oclock,moist,moist,55.54,27.71,0
moneyplant,dry,dry,88.91,15.81,1
moneyplant,moist,dry,83.04,35.47,0
9oclock,dry,dry,39.99,17.39,1
moneyplant,dry,dry,82.18,17.16,1
9oclock,wet,dry,85.83,15.14,1
9oclock,dry,dry,40.21,28.07,1
moneyplant,moist,wet,63.31,26.7,0
moneyplant,moist,moist,88.86,25.56,0
moneyplant,moist,dry,32.95,39.51,0
9oclock,dry,moist,72.53,36.76,1
moneyplant,dry,moist,53.14,17.48,0
moneyplant,wet,dry,70.06,39.51,0
moneyplant,moist,dry,70.34,23.49,0
9oclock,dry,moist,44.29,39.72,1
moneyplant,moist,dry,53.5,34.01,0
moneyplant,moist,wet,30.17,15.22,0
9oclock,dry,moist,43.92,24.54,1
moneyplant,moist,wet,56.62,27.75,0
9oclock,moist,dry,85.06,16.21,1
moneyplant,wet,dry,31.25,23.8,0
moneyplant,dry,dry,53.51,26.87,1
9oclock,dry,wet,74.77,35.93,1
9oclock,moist,dry,61.04,32.37,1
moneyplant,moist,wet,70.13,18.57,0
9oclock,moist,dry,60.83,26.82,1
9oclock,moist,wet,78.34,33.43,0
moneyplant,moist,moist,76.51,29.64,0
moneyplant,dry,wet,72.3,27.79,0
9oclock,dry,moist,71.11,16.73,1
9oclock,wet,dry,63.62,25.59,1
9oclock,wet,wet,49.26,15.31,0
9oclock,moist,wet,55.46,38.92,0
9oclock,dry,wet,66.52,35.02,1
9oclock,wet,moist,63.96,23.93,0
9oclock,dry,moist,74.61,20.01,1
9oclock,dry,wet,49.57,39.55,1
9oclock,wet,moist,41.63,32.13,0
moneyplant,dry,moist,77.29,33.57,0
9oclock,dry,moist,36.36,23.17,1
9oclock,dry,dry,54.66,20.89,1
moneyplant,moist,wet,85.8,33.1,0
9oclock,wet,wet,61.67,31.59,0
9oclock,dry,wet,32.96,37.92,1
9oclock,dry,wet,89.0,15.94,1
moneyplant,wet,dry,61.53,26.13,0
moneyplant,dry,dry,78.2,34.68,1
9oclock,moist,moist,32.28,36.67,0
9oclock,moist,wet,62.04,32.15,0
moneyplant,moist,dry,63.77,38.89,0
moneyplant,wet,wet,74.55,29.03,0
9oclock,dry,moist,34.97,16.36,1
moneyplant,dry,dry,70.21,35.2,1
9oclock,wet,moist,48.6,30.24,0
moneyplant,dry,dry,76.66,32.69,1
moneyplant,dry,dry,56.05,16.7,1
9oclock,moist,dry,78.05,17.62,1
moneyplant,dry,wet,88.52,34.36,0
9oclock,dry,moist,82.14,23.62,1
moneyplant,dry,wet,65.53,15.57,0
moneyplant,dry,dry,62.07,19.12,1
moneyplant,dry,wet,61.16,18.92,0
moneyplant,dry,wet,67.29,20.8,0
moneyplant,dry,moist,76.23,20.98,0
moneyplant,dry,dry,40.29,25.08,1
moneyplant,wet,dry,52.21,29.03,0
9oclock,dry,wet,81.29,32.14,1
9oclock,wet,wet,51.01,39.39,0
moneyplant,wet,wet,46.79,37.12,0
9oclock,wet,moist,85.34,36.13,0
9oclock,wet,dry,45.8,27.12,1
moneyplant,dry,dry,36.24,27.32,1
9oclock,wet,wet,44.44,17.63,0
moneyplant,moist,wet,34.33,18.03,0
9oclock,wet,wet,57.29,36.48,0
9oclock,dry,dry,52.07,31.79,1
9oclock,moist,wet,63.89,24.75,0
9oclock,moist,dry,43.55,33.15,1
9oclock,moist,wet,75.98,27.41,0
moneyplant,wet,dry,32.43,32.41,0
moneyplant,moist,wet,58.59,30.04,0
moneyplant,wet,dry,44.59,37.0,0
moneyplant,moist,dry,80.91,24.59,0
9oclock,wet,wet,88.34,19.34,0
9oclock,dry,dry,38.69,31.39,1
9oclock,wet,moist,50.68,17.77,0
moneyplant,wet,wet,62.5,31.78,0
moneyplant,moist,wet,54.45,24.71,0
9oclock,dry,wet,33.7,18.07,1
9oclock,dry,dry,36.04,29.27,1
moneyplant,moist,dry,72.36,35.93,0
9oclock,wet,moist,51.17,17.86,0
moneyplant,wet,moist,72.66,37.4,0
moneyplant,moist,wet,71.32,22.81,0
9oclock,moist,dry,49.09,30.33,1
9oclock,moist,wet,77.0,24.83,0
9oclock,wet,moist,45.21,26.44,0
moneyplant,wet,moist,58.94,28.03,0
moneyplant,wet,moist,46.17,29.62,0
9oclock,wet,moist,53.41,32.93,0
9oclock,wet,moist,89.6,32.99,0
9oclock,moist,wet,50.19,20.36,0
moneyplant,dry,dry,31.23,28.58,1
moneyplant,dry,wet,44.31,23.21,0
9oclock,wet,dry,43.69,22.72,1
moneyplant,dry,dry,73.31,15.77,1
moneyplant,wet,wet,85.86,28.5,0
9oclock,moist,dry,75.14,28.21,1
9oclock,wet,moist,72.16,26.37,0
moneyplant,moist,dry,45.25,24.23,0
moneyplant,wet,dry,82.43,17.4,0
moneyplant,moist,wet,84.96,23.85,0
9oclock,wet,moist,79.77,37.9,0
moneyplant,wet,wet,46.86,19.45,0
moneyplant,moist,dry,75.12,32.67,0
9oclock,moist,dry,41.95,36.18,1
9oclock,moist,wet,34.35,30.92,0
9oclock,wet,dry,32.31,18.19,1
9oclock,moist,moist,37.6,19.65,0
moneyplant,dry,moist,55.39,26.5,0
9oclock,moist,moist,59.65,22.94,0
9oclock,wet,wet,30.57,33.93,0
9oclock,moist,wet,51.48,30.03,0
moneyplant,dry,dry,48.69,33.71,1
moneyplant,moist,wet,80.64,28.2,0
moneyplant,wet,moist,31.75,38.69,0
moneyplant,dry,moist,50.32,26.3,0
9oclock,dry,moist,53.17,28.16,1
moneyplant,moist,moist,33.82,31.96,0
moneyplant,dry,wet,86.39,17.16,0
moneyplant,dry,dry,40.05,19.01,1
moneyplant,wet,moist,46.56,28.71,0
moneyplant,wet,dry,56.33,39.25,0
moneyplant,moist,dry,83.19,38.77,0
moneyplant,wet,wet,42.19,38.83,0
9oclock,wet,moist,42.44,15.67,0
moneyplant,moist,wet,66.57,17.17,0
moneyplant,wet,wet,56.41,32.19,0
9oclock,wet,dry,39.44,39.63,1
moneyplant,dry,moist,89.9,39.94,0
9oclock,moist,wet,36.47,36.93,0
moneyplant,wet,dry,88.47,29.56,0
moneyplant,wet,dry,73.86,15.55,0
9oclock,moist,dry,38.24,31.5,1
9oclock,wet,wet,35.73,31.97,0
9oclock,moist,wet,61.19,30.38,0
moneyplant,moist,moist,39.02,28.74,0
moneyplant,moist,wet,82.28,28.18,0
moneyplant,moist,dry,62.33,26.3,0
9oclock,wet,dry,89.28,22.14,1
moneyplant,dry,wet,82.52,27.49,0
9oclock,dry,wet,83.35,15.58,1
moneyplant,moist,wet,64.46,18.2,0
9oclock,wet,moist,30.25,28.12,0
9oclock,dry,wet,30.95,37.67,1
9oclock,moist,wet,49.38,31.01,0
9oclock,wet,dry,51.24,28.3,1
moneyplant,moist,moist,49.01,15.61,0
moneyplant,wet,dry,39.61,22.07,0
9oclock,wet,moist,77.46,23.18,0
9oclock,wet,wet,47.85,18.64,0
9oclock,wet,moist,70.19,25.31,0
9oclock,wet,wet,33.48,17.2,0
moneyplant,dry,dry,73.96,37.03,1
9oclock,wet,moist,61.38,25.31,0
moneyplant,moist,wet,60.98,34.79,0
moneyplant,wet,wet,63.44,25.08,0
9oclock,dry,wet,78.57,25.06,1
moneyplant,wet,moist,44.53,31.65,0
9oclock,moist,wet,50.42,32.18,0
moneyplant,dry,dry,81.45,27.33,1
moneyplant,wet,dry,35.92,37.23,0
9oclock,dry,wet,76.73,38.23,1
moneyplant,wet,dry,77.27,29.32,0
9oclock,moist,dry,86.13,24.92,1
9oclock,wet,dry,70.33,39.37,1
moneyplant,moist,moist,44.39,22.11,0
9oclock,wet,moist,41.81,36.1,0
9oclock,dry,dry,71.35,31.81,1
9oclock,moist,moist,36.53,17.64,0
9oclock,moist,moist,31.64,34.98,0
9oclock,dry,moist,43.38,38.15,1
moneyplant,wet,wet,31.27,19.76,0
moneyplant,dry,moist,77.61,34.5,0
moneyplant,dry,dry,61.16,22.63,1
9oclock,dry,wet,66.62,26.25,1
9oclock,moist,wet,30.16,18.17,0
9oclock,dry,wet,53.16,16.14,1
moneyplant,moist,dry,69.41,39.44,0
9oclock,moist,dry,72.72,36.91,1
moneyplant,moist,moist,65.35,25.28,0
9oclock,wet,moist,38.65,19.72,0
9oclock,moist,moist,36.57,35.54,0
moneyplant,moist,moist,81.84,21.41,0
moneyplant,wet,wet,84.51,22.66,0
9oclock,wet,wet,62.84,18.37,0
9oclock,wet,wet,87.16,30.31,0
moneyplant,dry,wet,83.96,18.28,0
9oclock,moist,moist,76.26,36.44,0
9oclock,moist,moist,71.05,25.76,0
moneyplant,moist,moist,87.12,28.24,0
moneyplant,moist,dry,30.38,22.36,0
9oclock,dry,wet,36.86,38.14,1
moneyplant,dry,dry,31.39,15.76,1
moneyplant,dry,moist,36.46,39.49,0
moneyplant,moist,wet,84.53,31.62,0
moneyplant,moist,wet,58.38,35.36,0
moneyplant,dry,wet,89.89,27.16,0
moneyplant,dry,wet,65.91,33.18,0
9oclock,dry,moist,69.4,31.58,1
moneyplant,dry,wet,44.28,16.0,0
moneyplant,wet,wet,32.42,35.77,0
9oclock,dry,dry,41.25,32.04,1
moneyplant,dry,dry,42.8,34.7,1
9oclock,dry,moist,62.77,36.22,1
9oclock,dry,wet,68.99,23.83,1
moneyplant,dry,moist,51.26,31.97,0
moneyplant,wet,wet,80.5,20.21,0
moneyplant,dry,wet,41.04,38.57,0
9oclock,moist,wet,88.6,22.7,0
9oclock,dry,moist,58.76,29.19,1
moneyplant,wet,moist,30.7,33.73,0
9oclock,dry,moist,64.49,22.6,1
moneyplant,wet,dry,86.17,25.92,0
9oclock,moist,moist,36.05,15.83,0
9oclock,moist,wet,47.18,17.84,0
moneyplant,dry,dry,38.47,17.81,1
9oclock,moist,moist,56.37,19.9,0
9oclock,dry,dry,83.86,22.44,1
moneyplant,dry,wet,55.38,27.29,0
moneyplant,dry,dry,72.47,16.95,1
moneyplant,dry,dry,52.34,32.08,1
9oclock,moist,dry,69.75,21.22,1
moneyplant,dry,moist,60.0,39.27,0
9oclock,dry,wet,55.03,38.17,1
moneyplant,dry,dry,42.29,24.76,1
moneyplant,wet,wet,54.29,25.96,0
moneyplant,wet,dry,83.77,22.14,0
9oclock,moist,wet,67.02,37.95,0
moneyplant,moist,moist,79.43,39.62,0
moneyplant,wet,dry,82.73,26.76,0
moneyplant,dry,dry,36.27,20.04,1
moneyplant,moist,wet,32.52,17.72,0
moneyplant,moist,dry,42.46,38.05,0
9oclock,moist,dry,55.91,23.71,1
moneyplant,wet,wet,73.11,32.4,0
9oclock,wet,moist,35.11,31.37,0
moneyplant,wet,moist,52.81,31.55,0
9oclock,wet,wet,62.64,19.12,0
moneyplant,dry,wet,46.46,23.34,0
moneyplant,moist,dry,86.49,16.84,0
9oclock,dry,wet,57.1,39.52,1
9oclock,dry,dry,60.39,15.99,1
moneyplant,dry,dry,56.18,28.73,1
9oclock,wet,dry,49.61,36.44,1
moneyplant,wet,dry,44.04,39.65,0
9oclock,moist,moist,89.0,39.06,0
9oclock,moist,wet,35.5,22.86,0
moneyplant,moist,moist,60.81,21.3,0
moneyplant,dry,dry,52.6,37.04,1
moneyplant,dry,wet,65.97,24.28,0
moneyplant,dry,dry,83.2,30.3,1
9oclock,dry,moist,78.44,36.86,1
moneyplant,wet,wet,66.29,21.25,0
9oclock,wet,wet,47.34,22.53,0
9oclock,wet,moist,64.07,19.67,0
moneyplant,wet,wet,41.74,37.86,0
9oclock,moist,dry,57.94,39.09,1
9oclock,moist,moist,65.02,26.71,0
9oclock,dry,wet,65.92,19.17,1
9oclock,wet,moist,75.41,32.44,0
9oclock,wet,dry,75.4,16.07,1
moneyplant,moist,dry,31.21,29.78,0
moneyplant,wet,moist,79.11,21.6,0
9oclock,moist,dry,62.69,32.09,1
9oclock,dry,dry,67.5,32.48,1
moneyplant,dry,dry,74.84,16.25,1
moneyplant,wet,moist,38.75,33.0,0
9oclock,moist,moist,50.96,24.81,0
9oclock,moist,wet,87.89,28.71,0
9oclock,dry,wet,65.84,25.72,1
9oclock,dry,wet,39.98,28.21,1
9oclock,moist,moist,56.2,25.94,0
moneyplant,wet,wet,60.22,35.17,0
moneyplant,moist,dry,62.39,27.02,0
9oclock,dry,moist,45.0,20.48,1
9oclock,moist,dry,56.12,25.45,1
9oclock,wet,wet,66.03,16.92,0
moneyplant,wet,wet,45.02,38.12,0
9oclock,wet,dry,39.78,32.77,1
moneyplant,dry,dry,47.06,21.37,1
9oclock,moist,wet,49.91,34.97,0
9oclock,dry,dry,39.85,32.79,1
9oclock,wet,dry,41.91,39.41,1
moneyplant,moist,dry,89.02,18.09,0
9oclock,moist,wet,42.6,26.59,0
9oclock,dry,moist,89.6,17.12,1
moneyplant,moist,dry,63.19,20.37,0
9oclock,moist,wet,50.47,24.47,0
moneyplant,dry,dry,47.32,27.4,1
moneyplant,wet,moist,57.86,34.48,0
moneyplant,moist,dry,70.37,39.36,0
9oclock,wet,wet,50.9,29.17,0
9oclock,wet,wet,43.22,27.38,0
moneyplant,moist,dry,46.82,28.53,0
moneyplant,wet,moist,51.74,35.16,0
9oclock,wet,dry,45.5,19.58,1
moneyplant,wet,dry,53.23,39.79,0
moneyplant,dry,moist,44.87,31.27,0
moneyplant,dry,moist,73.3,18.06,0
9oclock,wet,moist,41.02,27.21,0
moneyplant,moist,wet,77.57,24.65,0
9oclock,moist,wet,82.65,19.15,0
moneyplant,dry,moist,56.78,21.89,0
moneyplant,moist,wet,32.24,20.52,0
9oclock,moist,moist,76.7,38.57,0
9oclock,dry,dry,80.88,30.52,1
moneyplant,dry,wet,58.02,31.15,0
9oclock,dry,moist,73.93,29.48,1
9oclock,dry,moist,72.67,37.41,1
moneyplant,moist,wet,30.53,21.4,0
9oclock,moist,moist,41.47,28.24,0
9oclock,wet,moist,50.58,27.09,0
9oclock,moist,wet,68.01,20.38,0
9oclock,dry,dry,74.2,35.82,1
9oclock,dry,moist,88.44,37.01,1
moneyplant,moist,moist,53.5,15.82,0
moneyplant,wet,dry,57.71,38.78,0
moneyplant,dry,moist,50.65,22.68,0
9oclock,moist,wet,76.7,39.14,0
9oclock,wet,moist,36.96,35.87,0
9oclock,moist,dry,66.76,35.58,1
9oclock,moist,dry,79.59,29.91,1
9oclock,wet,wet,83.37,26.72,0
moneyplant,wet,moist,66.82,34.26,0
moneyplant,moist,dry,81.1,39.41,0
9oclock,dry,moist,88.52,36.41,1
9oclock,dry,dry,83.64,29.09,1
9oclock,moist,dry,89.66,34.48,1
moneyplant,wet,dry,81.96,28.79,0
moneyplant,dry,moist,36.09,18.63,0
9oclock,dry,dry,78.15,18.56,1
9oclock,dry,moist,44.45,20.76,1
9oclock,moist,dry,43.0,36.3,1
9oclock,moist,moist,40.84,23.62,0
9oclock,moist,wet,56.55,16.01,0
9oclock,moist,wet,85.86,20.92,0
9oclock,wet,moist,80.47,26.82,0
moneyplant,dry,dry,47.59,21.7,1
9oclock,dry,moist,41.52,16.42,1
9oclock,wet,wet,36.78,23.0,0
9oclock,wet,dry,69.68,22.37,1
9oclock,wet,wet,30.63,16.24,0
9oclock,moist,dry,83.53,16.19,1
9oclock,wet,dry,69.3,18.21,1
moneyplant,moist,wet,81.69,36.22,0
9oclock,dry,wet,57.67,17.0,1
moneyplant,wet,moist,51.16,28.65,0
9oclock,wet,wet,48.89,15.55,0
moneyplant,moist,wet,58.23,25.46,0
moneyplant,moist,dry,73.12,32.27,0
9oclock,moist,dry,65.23,29.22,1
moneyplant,moist,dry,83.52,30.49,0
9oclock,dry,wet,40.33,39.06,1
9oclock,dry,wet,30.43,38.92,1
9oclock,wet,dry,79.37,16.61,1
moneyplant,wet,moist,43.66,22.24,0
moneyplant,dry,wet,30.4,19.2,0
9oclock,moist,wet,80.58,15.68,0
9oclock,dry,moist,60.21,29.78,1
moneyplant,wet,dry,57.21,24.64,0
9oclock,dry,wet,57.25,21.87,1
moneyplant,dry,moist,42.13,36.79,0
moneyplant,dry,wet,83.79,25.71,0
9oclock,wet,dry,82.28,36.64,1
moneyplant,moist,moist,66.53,33.27,0
moneyplant,wet,moist,45.85,29.59,0
9oclock,wet,moist,57.03,36.88,0
9oclock,dry,dry,34.21,24.96,1
moneyplant,dry,moist,56.71,19.34,0
moneyplant,dry,wet,40.36,34.97,0
moneyplant,moist,dry,81.65,30.71,0
moneyplant,wet,dry,62.35,17.56,0
9oclock,moist,wet,40.67,22.85,0
9oclock,moist,wet,88.39,30.76,0
9oclock,dry,moist,78.95,39.85,1
moneyplant,moist,dry,55.84,31.35,0
9oclock,dry,dry,32.07,16.57,1
9oclock,moist,moist,87.8,17.55,0
moneyplant,dry,dry,86.31,23.84,1
moneyplant,moist,dry,76.2,36.06,0
9oclock,dry,moist,76.88,20.31,1
9oclock,wet,moist,63.82,32.46,0
9oclock,moist,wet,71.25,27.6,0
moneyplant,wet,dry,33.43,28.72,0
9oclock,wet,dry,79.81,26.87,1
9oclock,dry,dry,47.89,29.25,1
moneyplant,dry,dry,76.4,38.31,1
9oclock,wet,wet,83.09,25.29,0
moneyplant,wet,wet,50.79,26.66,0
9oclock,moist,dry,73.85,37.36,1
moneyplant,moist,dry,74.73,30.8,0
moneyplant,dry,wet,69.66,24.71,0
9oclock,dry,moist,77.37,37.26,1
moneyplant,wet,dry,46.41,33.75,0
moneyplant,moist,wet,75.8,36.25,0
moneyplant,dry,wet,73.99,31.89,0
moneyplant,dry,dry,32.92,20.02,1
9oclock,wet,dry,71.49,16.67,1
9oclock,moist,moist,84.88,25.7,0
moneyplant,wet,wet,50.01,25.06,0
9oclock,dry,moist,38.13,16.79,1
moneyplant,moist,dry,84.5,34.65,0
moneyplant,dry,dry,67.73,38.19,1
9oclock,moist,wet,81.02,28.75,0
moneyplant,moist,wet,52.7,15.29,0
9oclock,dry,moist,78.05,25.06,1
9oclock,wet,wet,57.22,19.1,0
moneyplant,moist,moist,69.54,23.38,0
moneyplant,moist,dry,84.65,27.61,0
moneyplant,dry,wet,36.35,33.35,0
moneyplant,wet,wet,75.49,21.38,0
9oclock,wet,moist,89.31,22.48,0
9oclock,dry,wet,42.59,20.22,1
moneyplant,dry,dry,40.96,16.34,1
9oclock,moist,dry,59.17,18.58,1
9oclock,moist,moist,39.97,34.6,0
9oclock,wet,moist,54.5,18.91,0
9oclock,dry,dry,34.04,29.5,1
moneyplant,moist,dry,46.9,24.53,0
moneyplant,wet,moist,71.89,35.53,0
moneyplant,moist,wet,47.09,26.1,0
9oclock,wet,dry,52.18,17.41,1
moneyplant,dry,moist,85.13,24.87,0
moneyplant,wet,dry,74.97,18.83,0
9oclock,dry,wet,41.43,39.21,1
moneyplant,dry,dry,31.1,28.22,1
moneyplant,wet,wet,61.1,28.3,0
9oclock,dry,moist,88.09,25.38,1
moneyplant,moist,wet,51.7,30.53,0
moneyplant,moist,dry,72.02,33.98,0
moneyplant,wet,wet,54.9,26.48,0
9oclock,wet,moist,69.95,23.06,0
9oclock,wet,wet,47.98,22.57,0
moneyplant,dry,dry,50.98,30.33,1
moneyplant,wet,wet,74.66,17.27,0
9oclock,dry,dry,37.73,38.79,1
9oclock,wet,dry,67.52,24.24,1
9oclock,dry,moist,59.5,26.72,1
moneyplant,dry,dry,73.76,19.01,1
9oclock,wet,dry,58.25,15.76,1
9oclock,moist,moist,76.9,28.37,0
9oclock,moist,dry,84.13,23.56,1
9oclock,wet,dry,43.41,30.76,1
moneyplant,dry,dry,82.94,28.12,1
9oclock,wet,moist,72.6,18.21,0
9oclock,wet,wet,65.29,30.67,0
9oclock,dry,dry,81.64,30.84,1
moneyplant,moist,moist,78.76,29.06,0
moneyplant,wet,wet,37.97,24.23,0
moneyplant,dry,wet,44.2,27.36,0
9oclock,dry,dry,35.1,38.68,1
moneyplant,moist,moist,42.39,26.39,0
9oclock,wet,moist,79.3,16.46,0
9oclock,wet,wet,61.27,29.98,0
moneyplant,dry,wet,87.22,24.79,0
moneyplant,dry,dry,56.47,33.73,1
9oclock,wet,moist,44.84,25.98,0
9oclock,wet,wet,46.07,20.33,0
moneyplant,moist,wet,85.81,19.76,0
9oclock,dry,dry,39.56,31.75,1
9oclock,dry,dry,49.93,37.43,1
9oclock,wet,wet,62.89,26.0,0
moneyplant,wet,wet,37.44,23.79,0
moneyplant,wet,dry,77.37,37.22,0
moneyplant,moist,dry,78.74,30.2,0
