Plant Type,Moisture 1,Moisture 2,Humidity,Temperature,Motor State
moneyplant,dry,dry,58.2,17.22,1
9oclock,dry,dry,58.36,29.14,1
9oclock,moist,dry,69.72,34.57,1
9oclock,wet,moist,32.98,38.1,0
9oclock,moist,wet,67.75,31.99,0
9oclock,moist,dry,51.98,34.88,1
9oclock,moist,wet,62.36,24.43,0
moneyplant,dry,moist,37.4,33.07,0
moneyplant,dry,wet,63.82,16.78,0
moneyplant,moist,dry,85.49,17.64,0
9oclock,moist,wet,79.2,38.69,0
moneyplant,wet,wet,35.36,15.07,0
moneyplant,moist,dry,62.77,17.62,0
9oclock,moist,dry,38.82,29.97,1
9oclock,wet,wet,42.35,17.67,0
moneyplant,wet,wet,62.47,36.92,0
moneyplant,moist,wet,40.7,31.11,0
moneyplant,moist,wet,86.45,16.09,0
moneyplant,dry,wet,57.22,23.3,0
moneyplant,moist,moist,49.92,16.98,0
moneyplant,moist,wet,49.88,29.38,0
moneyplant,wet,wet,44.09,30.63,0
moneyplant,moist,moist,59.52,34.06,0
9oclock,wet,moist,70.77,35.39,0
9oclock,moist,wet,33.12,39.21,0
9oclock,moist,dry,51.47,24.46,1
9oclock,moist,moist,76.05,24.14,0
9oclock,moist,moist,36.54,24.49,0
moneyplant,moist,wet,38.05,24.3,0
9oclock,dry,moist,46.1,19.57,1
moneyplant,moist,moist,77.5,30.87,0
moneyplant,dry,dry,43.35,38.2,1
9oclock,moist,dry,51.59,25.08,1
9oclock,dry,dry,76.92,39.58,1
moneyplant,moist,moist,82.58,20.05,0
moneyplant,wet,moist,88.74,16.97,0
moneyplant,moist,dry,30.21,33.65,0
moneyplant,dry,wet,31.76,16.55,0
moneyplant,wet,moist,75.5,34.04,0
moneyplant,wet,dry,58.93,39.85,0
moneyplant,dry,moist,83.28,32.01,0
moneyplant,wet,moist,31.23,34.6,0
9oclock,moist,dry,76.13,37.89,1
9oclock,moist,dry,65.37,36.52,1
moneyplant,moist,moist,56.86,20.7,0
moneyplant,dry,dry,30.42,25.35,1
moneyplant,dry,dry,68.21,22.65,1
9oclock,wet,moist,30.02,38.67,0
9oclock,dry,wet,50.93,39.92,1
moneyplant,moist,dry,75.65,36.46,0
moneyplant,wet,wet,56.79,30.64,0
9oclock,moist,dry,51.68,32.48,1
moneyplant,dry,wet,85.47,21.6,0
9oclock,wet,moist,56.42,38.57,0
9oclock,dry,dry,33.36,24.9,1
moneyplant,wet,moist,61.39,18.32,0
moneyplant,moist,moist,37.19,17.03,0
9oclock,wet,dry,88.34,19.9,1
9oclock,moist,moist,77.32,37.87,0
moneyplant,moist,dry,44.75,32.99,0
9oclock,wet,moist,54.73,28.65,0
9oclock,dry,dry,33.07,23.52,1
9oclock,wet,moist,31.4,23.57,0
9oclock,wet,moist,55.82,25.47,0
9oclock,moist,dry,43.02,17.19,1
moneyplant,moist,moist,40.34,19.88,0
moneyplant,wet,wet,32.29,22.66,0
9oclock,dry,dry,85.02,27.61,1
moneyplant,dry,dry,57.62,17.59,1
moneyplant,moist,wet,61.56,26.29,0
9oclock,moist,moist,63.84,39.26,0
9oclock,moist,moist,89.5,26.74,0
9oclock,moist,dry,45.06,35.51,1
9oclock,dry,dry,48.89,20.55,1
9oclock,moist,wet,61.87,18.69,0
moneyplant,dry,dry,38.9,17.05,1
9oclock,wet,dry,41.82,19.56,1
9oclock,moist,wet,43.68,17.01,0
9oclock,dry,dry,51.87,35.09,1
moneyplant,wet,dry,40.61,31.44,0
9oclock,moist,wet,48.18,39.06,0
moneyplant,moist,dry,41.61,32.88,0
9oclock,wet,wet,35.73,25.37,0
9oclock,wet,moist,67.95,21.0,0
moneyplant,moist,moist,64.77,27.02,0
moneyplant,moist,moist,82.26,35.64,0
moneyplant,dry,moist,58.18,35.51,0
moneyplant,moist,wet,79.12,21.29,0
moneyplant,dry,dry,67.39,26.02,1
9oclock,wet,dry,33.47,16.55,1
9oclock,dry,dry,62.28,21.83,1
moneyplant,dry,moist,48.15,18.86,0
9oclock,dry,dry,75.57,24.04,1
moneyplant,dry,dry,81.55,17.53,1
moneyplant,dry,moist,57.14,17.77,0
9oclock,wet,moist,69.98,39.69,0
9oclock,dry,wet,56.69,30.19,1
moneyplant,moist,dry,85.21,27.68,0
moneyplant,moist,dry,54.96,34.66,0
9oclock,dry,moist,51.8,37.01,1
moneyplant,moist,dry,44.39,18.04,0
9oclock,wet,wet,57.49,39.72,0
moneyplant,moist,dry,69.19,30.51,0
moneyplant,moist,wet,49.43,37.26,0
moneyplant,moist,dry,46.32,30.37,0
moneyplant,wet,dry,40.08,37.84,0
9oclock,moist,wet,88.89,27.26,0
moneyplant,wet,dry,59.07,17.98,0
9oclock,dry,dry,63.58,35.15,1
moneyplant,wet,dry,75.05,33.45,0
moneyplant,wet,dry,52.35,33.86,0
9oclock,moist,wet,49.79,23.81,0
9oclock,dry,moist,48.16,22.74,1
moneyplant,dry,dry,61.97,35.57,1
moneyplant,dry,wet,45.74,21.9,0
9oclock,dry,wet,35.22,23.67,1
9oclock,wet,dry,31.35,35.04,1
moneyplant,wet,moist,35.87,22.32,0
9oclock,wet,moist,87.27,19.04,0
moneyplant,moist,dry,61.12,30.33,0
moneyplant,wet,dry,54.69,18.67,0
moneyplant,dry,wet,87.4,17.68,0
moneyplant,dry,moist,46.89,17.77,0
moneyplant,dry,dry,68.58,31.84,1
moneyplant,moist,moist,30.85,33.17,0
moneyplant,moist,dry,71.17,26.84,0
moneyplant,moist,wet,64.53,27.47,0
moneyplant,dry,dry,69.61,17.97,1
9oclock,wet,wet,38.14,26.56,0
9oclock,dry,dry,78.93,15.45,1
9oclock,moist,wet,84.24,17.13,0
9oclock,wet,dry,66.44,37.15,1
9oclock,wet,wet,33.49,23.15,0
9oclock,moist,wet,35.22,34.99,0
9oclock,wet,dry,49.49,20.68,1
9oclock,wet,dry,79.39,29.06,1
9oclock,moist,wet,33.06,36.29,0
moneyplant,wet,moist,75.34,32.32,0
9oclock,wet,dry,56.14,31.79,1
moneyplant,dry,wet,45.91,16.1,0
9oclock,wet,moist,84.62,27.32,0
9oclock,moist,moist,77.91,31.29,0
9oclock,dry,moist,67.97,39.33,1
moneyplant,wet,dry,80.99,30.67,0
9oclock,moist,dry,45.42,33.2,1
moneyplant,dry,moist,83.99,37.89,0
9oclock,wet,dry,72.78,31.19,1
9oclock,moist,wet,38.22,35.92,0
moneyplant,wet,moist,40.91,20.12,0
moneyplant,moist,wet,61.43,38.0,0
moneyplant,moist,moist,30.99,15.32,0
moneyplant,moist,dry,35.5,21.8,0
moneyplant,dry,moist,68.53,23.79,0
9oclock,moist,dry,52.57,15.84,1
9oclock,dry,wet,56.83,24.82,1
moneyplant,dry,moist,70.92,15.49,0
moneyplant,dry,wet,76.95,32.72,0
9oclock,moist,moist,46.62,32.99,0
9oclock,moist,dry,74.87,33.44,1
9oclock,wet,moist,40.47,19.42,0
9oclock,wet,moist,57.89,38.45,0
moneyplant,wet,wet,67.81,38.9,0
9oclock,wet,moist,77.33,23.46,0
moneyplant,moist,wet,75.19,38.32,0
9oclock,moist,moist,34.03,28.1,0
9oclock,moist,dry,51.18,30.51,1
9oclock,dry,dry,61.92,38.36,1
moneyplant,moist,wet,58.41,25.13,0
moneyplant,wet,wet,57.35,23.76,0
moneyplant,dry,dry,70.93,19.68,1
moneyplant,wet,wet,88.09,25.63,0
9oclock,wet,moist,79.21,25.19,0
moneyplant,wet,dry,66.89,33.78,0
moneyplant,dry,moist,89.37,38.02,0
9oclock,dry,dry,42.94,30.82,1
9oclock,moist,dry,69.33,38.15,1
moneyplant,moist,moist,77.56,38.96,0
9oclock,dry,moist,45.92,25.74,1
moneyplant,moist,moist,67.75,25.3,0
9oclock,moist,dry,33.66,24.12,1
moneyplant,dry,wet,62.27,17.57,0
9oclock,moist,moist,89.57,24.72,0
9oclock,moist,wet,64.15,30.18,0
moneyplant,dry,dry,57.56,23.89,1
moneyplant,dry,dry,30.7,17.8,1
moneyplant,wet,moist,45.85,17.93,0
moneyplant,dry,moist,65.0,24.87,0
9oclock,moist,wet,55.39,28.96,0
moneyplant,dry,moist,63.35,37.33,0
9oclock,dry,dry,36.33,29.53,1
moneyplant,dry,moist,38.73,24.98,0
9oclock,moist,moist,84.41,25.58,0
moneyplant,moist,moist,73.47,23.08,0
moneyplant,wet,wet,38.63,23.49,0
9oclock,moist,moist,82.56,31.04,0
9oclock,dry,moist,63.94,27.36,1
9oclock,wet,dry,54.73,25.6,1
moneyplant,wet,moist,43.04,15.09,0
moneyplant,dry,dry,75.45,20.5,1
9oclock,dry,dry,40.62,36.72,1
moneyplant,moist,dry,82.13,19.94,0
9oclock,wet,moist,34.43,27.99,0
9oclock,dry,moist,81.52,28.32,1
moneyplant,wet,moist,52.41,28.66,0
moneyplant,wet,dry,85.66,20.82,0
moneyplant,wet,wet,30.32,15.77,0
9oclock,moist,dry,49.62,27.26,1
9oclock,dry,wet,74.83,26.73,1
9oclock,dry,dry,49.01,27.27,1
moneyplant,wet,wet,68.88,37.1,0
9oclock,dry,dry,59.29,26.15,1
9oclock,dry,moist,68.47,20.28,1
moneyplant,dry,wet,63.3,32.49,0
moneyplant,wet,moist,41.44,25.28,0
9oclock,wet,dry,89.24,28.15,1
moneyplant,wet,wet,45.8,19.07,0
9oclock,wet,moist,71.97,36.18,0
moneyplant,moist,wet,61.8,32.1,0
9oclock,wet,dry,42.2,21.01,1
moneyplant,moist,wet,45.02,34.11,0
moneyplant,dry,wet,57.38,16.41,0
moneyplant,wet,moist,55.55,28.6,0
moneyplant,wet,moist,45.36,25.55,0
9oclock,wet,wet,70.29,36.26,0
9oclock,wet,wet,51.74,29.5,0
moneyplant,wet,moist,61.7,36.08,0
9oclock,wet,wet,88.49,32.32,0
9oclock,wet,wet,70.77,29.73,0
moneyplant,dry,moist,35.86,33.67,0
moneyplant,moist,moist,36.8,25.11,0
9oclock,wet,moist,49.46,32.07,0
9oclock,wet,wet,53.4,32.3,0
moneyplant,wet,dry,49.2,16.23,0
9oclock,wet,wet,78.88,28.46,0
9oclock,moist,moist,71.4,33.11,0
moneyplant,wet,wet,85.85,28.22,0
moneyplant,wet,dry,89.84,15.79,0
9oclock,dry,dry,72.54,29.44,1
9oclock,dry,dry,48.32,15.31,1
moneyplant,dry,dry,84.77,20.79,1
moneyplant,moist,dry,72.31,18.97,0
9oclock,wet,dry,60.66,22.23,1
moneyplant,moist,wet,34.21,22.37,0
moneyplant,wet,dry,47.83,15.03,0
9oclock,dry,wet,54.77,32.32,1
9oclock,wet,dry,85.38,38.56,1
9oclock,wet,dry,62.34,15.78,1
9oclock,dry,moist,83.49,26.47,1
moneyplant,moist,dry,42.67,39.17,0
9oclock,moist,wet,85.15,24.49,0
9oclock,wet,dry,79.47,32.57,1
moneyplant,moist,wet,66.45,22.2,0
moneyplant,moist,dry,69.39,32.47,0
9oclock,moist,dry,47.71,24.32,1
moneyplant,dry,dry,68.03,39.84,1
9oclock,wet,wet,71.98,34.68,0
moneyplant,dry,wet,36.87,36.63,0
9oclock,moist,wet,85.27,17.69,0
moneyplant,dry,dry,38.71,27.85,1
moneyplant,dry,wet,80.31,34.41,0
9oclock,moist,wet,50.55,36.24,0
9oclock,dry,wet,47.59,36.67,1
moneyplant,moist,dry,82.61,18.9,0
moneyplant,dry,dry,58.4,28.36,1
moneyplant,wet,moist,63.84,20.19,0
9oclock,moist,wet,32.54,18.82,0
moneyplant,dry,dry,45.82,31.83,1
moneyplant,dry,moist,80.24,22.9,0
moneyplant,dry,moist,67.73,16.09,0
9oclock,dry,dry,88.68,38.23,1
moneyplant,dry,dry,78.76,35.88,1
9oclock,wet,dry,41.87,26.32,1
moneyplant,moist,dry,75.71,32.59,0
9oclock,wet,wet,60.76,28.95,0
9oclock,dry,moist,63.75,25.19,1
moneyplant,wet,moist,87.01,17.91,0
moneyplant,dry,wet,66.42,20.23,0
9oclock,dry,wet,59.86,25.58,1
moneyplant,moist,wet,83.38,29.28,0
9oclock,wet,moist,79.83,26.76,0
moneyplant,moist,wet,71.42,30.17,0
moneyplant,wet,dry,38.25,34.67,0
9oclock,dry,wet,46.2,18.8,1
9oclock,dry,wet,63.81,20.29,1
9oclock,dry,wet,41.38,29.8,1
moneyplant,moist,wet,41.8,29.96,0
9oclock,moist,dry,64.58,29.97,1
9oclock,moist,wet,59.89,36.01,0
moneyplant,dry,moist,49.02,38.5,0
moneyplant,moist,moist,81.73,24.73,0
moneyplant,moist,moist,89.38,26.9,0
moneyplant,wet,moist,48.38,27.43,0
moneyplant,wet,dry,64.43,25.61,0
9oclock,dry,dry,30.69,27.33,1
9oclock,moist,dry,79.18,33.09,1
moneyplant,dry,moist,61.14,16.78,0
9oclock,moist,moist,57.98,29.88,0
moneyplant,moist,moist,53.76,34.26,0
moneyplant,wet,moist,53.48,31.59,0
moneyplant,wet,wet,50.11,34.76,0
9oclock,moist,moist,59.04,36.25,0
moneyplant,dry,dry,46.86,36.01,1
moneyplant,moist,wet,75.9,28.47,0
9oclock,wet,dry,58.45,34.67,1
9oclock,wet,moist,57.34,21.84,0
moneyplant,wet,dry,52.17,16.58,0
9oclock,dry,wet,30.48,34.35,1
moneyplant,moist,moist,62.04,22.57,0
moneyplant,moist,moist,31.69,22.93,0
9oclock,wet,wet,55.86,18.68,0
9oclock,dry,wet,30.3,26.23,1
moneyplant,moist,dry,37.91,35.95,0
moneyplant,wet,dry,43.81,27.81,0
9oclock,wet,wet,34.13,35.72,0
moneyplant,wet,moist,33.11,33.86,0
moneyplant,wet,dry,54.95,29.45,0
moneyplant,moist,wet,59.21,25.99,0
9oclock,dry,dry,43.26,36.11,1
9oclock,wet,moist,61.62,35.23,0
moneyplant,dry,moist,81.07,31.91,0
moneyplant,wet,wet,63.73,22.93,0
moneyplant,moist,moist,70.19,36.78,0
9oclock,dry,dry,89.78,31.41,1
moneyplant,dry,wet,74.36,25.99,0
9oclock,wet,moist,76.4,26.66,0
moneyplant,wet,wet,84.85,38.8,0
9oclock,dry,dry,83.13,39.27,1
moneyplant,wet,moist,72.28,23.06,0
9oclock,wet,wet,67.51,20.77,0
9oclock,dry,wet,32.57,35.49,1
moneyplant,wet,moist,71.11,33.9,0
moneyplant,wet,dry,37.05,23.1,0
moneyplant,wet,moist,62.04,17.15,0
9oclock,dry,dry,69.59,22.7,1
9oclock,dry,wet,30.1,38.67,1
9oclock,wet,moist,79.36,16.57,0
moneyplant,moist,dry,54.94,23.64,0
moneyplant,moist,wet,33.89,17.23,0
9oclock,dry,dry,64.0,22.15,1
moneyplant,moist,wet,65.28,26.89,0
9oclock,moist,wet,40.26,30.68,0
moneyplant,dry,moist,32.75,26.16,0
moneyplant,wet,wet,85.95,25.35,0
moneyplant,wet,dry,79.39,25.16,0
moneyplant,moist,moist,68.26,19.55,0
moneyplant,wet,moist,44.87,36.43,0
moneyplant,dry,moist,50.69,18.84,0
9oclock,moist,wet,68.94,31.0,0
9oclock,moist,wet,69.48,32.32,0
moneyplant,moist,wet,69.39,37.0,0
moneyplant,dry,dry,81.44,23.26,1
moneyplant,dry,dry,79.27,25.17,1
moneyplant,wet,wet,36.85,26.38,0
9oclock,moist,dry,79.32,37.45,1
moneyplant,dry,wet,48.72,36.87,0
moneyplant,dry,wet,44.48,19.64,0
9oclock,dry,wet,32.08,37.38,1
9oclock,wet,dry,57.72,22.17,1
9oclock,dry,dry,38.0,27.76,1
9oclock,moist,wet,75.2,23.54,0
moneyplant,dry,moist,40.46,35.07,0
moneyplant,moist,dry,42.73,37.09,0
moneyplant,moist,wet,55.79,17.21,0
moneyplant,dry,wet,74.28,22.85,0
moneyplant,moist,moist,49.22,39.4,0
9oclock,wet,wet,33.58,17.06,0
9oclock,moist,moist,52.63,15.85,0
moneyplant,wet,wet,59.07,26.13,0
9oclock,moist,moist,61.29,27.12,0
9oclock,dry,moist,85.4,29.03,1
9oclock,dry,dry,43.95,33.11,1
moneyplant,moist,wet,88.39,31.6,0
moneyplant,wet,wet,40.5,28.93,0
9oclock,dry,wet,61.1,26.9,1
moneyplant,dry,wet,78.74,38.4,0
9oclock,wet,moist,64.37,27.73,0
moneyplant,moist,moist,39.49,35.39,0
moneyplant,dry,wet,40.3,38.88,0
moneyplant,wet,wet,36.84,39.9,0
9oclock,wet,dry,71.03,34.54,1
moneyplant,wet,wet,41.28,20.26,0
moneyplant,moist,wet,57.84,23.05,0
9oclock,moist,dry,47.45,29.0,1
9oclock,wet,dry,71.4,28.69,1
9oclock,wet,moist,73.19,29.24,0
9oclock,dry,dry,87.07,23.71,1
9oclock,wet,wet,51.25,17.36,0
9oclock,moist,dry,45.75,19.67,1
moneyplant,wet,dry,87.34,18.49,0
moneyplant,dry,wet,81.86,29.79,0
moneyplant,dry,moist,49.42,28.6,0
moneyplant,moist,dry,88.97,29.04,0
moneyplant,wet,moist,40.58,23.28,0
moneyplant,moist,moist,56.28,33.73,0
moneyplant,moist,wet,45.69,15.59,0
moneyplant,wet,moist,55.35,20.13,0
9oclock,dry,wet,43.57,36.82,1
moneyplant,moist,moist,70.27,36.13,0
moneyplant,dry,dry,56.3,38.43,1
moneyplant,wet,moist,68.07,18.22,0
9oclock,moist,wet,53.52,33.86,0
9oclock,moist,dry,53.47,31.26,1
moneyplant,moist,dry,81.44,37.75,0
9oclock,moist,dry,30.72,15.61,1
moneyplant,dry,moist,40.48,18.14,0
moneyplant,wet,dry,42.93,38.42,0
moneyplant,dry,dry,80.94,24.22,1
moneyplant,dry,moist,52.45,21.99,0
9oclock,wet,wet,57.15,29.45,0
9oclock,wet,moist,50.78,21.9,0
moneyplant,dry,wet,79.54,27.1,0
9oclock,dry,dry,84.51,27.94,1
moneyplant,wet,wet,30.81,36.28,0
moneyplant,dry,moist,66.92,35.58,0
9oclock,moist,wet,51.08,35.64,0
9oclock,moist,moist,88.69,24.91,0
9oclock,wet,wet,38.56,18.13,0
moneyplant,moist,wet,53.79,15.26,0
9oclock,moist,wet,70.63,32.02,0
9oclock,moist,dry,45.77,31.46,1
moneyplant,dry,moist,61.1,23.11,0
moneyplant,moist,dry,70.26,19.78,0
9oclock,wet,dry,72.67,23.98,1
9oclock,dry,dry,64.85,32.07,1
9oclock,wet,dry,53.87,15.66,1
9oclock,dry,moist,84.91,39.99,1
9oclock,wet,dry,88.5,37.63,1
9oclock,wet,moist,74.25,24.4,0
moneyplant,wet,wet,30.86,37.33,0
moneyplant,wet,dry,47.62,32.78,0
9oclock,dry,wet,68.63,27.17,1
moneyplant,wet,dry,30.66,16.08,0
9oclock,moist,wet,35.52,30.02,0
9oclock,wet,wet,61.14,35.05,0
9oclock,wet,dry,74.1,31.63,1
moneyplant,wet,moist,48.89,16.08,0
moneyplant,moist,dry,84.82,22.78,0
9oclock,dry,dry,78.11,37.12,1
9oclock,moist,moist,52.58,19.02,0
moneyplant,dry,wet,60.14,26.3,0
moneyplant,dry,wet,53.39,33.68,0
9oclock,dry,dry,67.05,22.63,1
moneyplant,moist,wet,53.45,17.49,0
moneyplant,wet,wet,68.87,26.86,0
moneyplant,wet,dry,87.51,33.09,0
moneyplant,moist,dry,72.26,36.83,0
moneyplant,wet,moist,46.01,18.34,0
9oclock,moist,dry,33.02,28.22,1
moneyplant,dry,wet,39.31,22.77,0
moneyplant,dry,moist,67.66,20.24,0
9oclock,moist,moist,36.95,22.39,0
9oclock,moist,moist,64.7,33.07,0
9oclock,wet,dry,80.43,30.89,1
moneyplant,wet,dry,67.6,39.46,0
moneyplant,dry,moist,36.3,35.76,0
moneyplant,dry,moist,87.01,32.6,0
9oclock,wet,dry,69.72,17.46,1
moneyplant,moist,wet,45.61,24.31,0
moneyplant,dry,moist,54.47,34.67,0
moneyplant,wet,dry,57.98,26.06,0
9oclock,moist,moist,68.32,36.64,0
9oclock,moist,moist,66.83,38.94,0
9oclock,wet,dry,44.11,22.55,1
9oclock,wet,moist,78.35,26.63,0
9oclock,wet,dry,78.51,28.77,1
9oclock,moist,moist,64.21,16.37,0
9oclock,moist,dry,55.52,25.35,1
9oclock,dry,moist,32.84,19.6,1
9oclock,dry,wet,66.7,23.1,1
9oclock,dry,wet,61.33,17.3,1
9oclock,wet,wet,49.09,29.11,0
9oclock,dry,wet,46.44,22.52,1
9oclock,wet,moist,72.04,22.71,0
moneyplant,moist,wet,60.91,26.22,0
9oclock,dry,moist,57.91,33.47,1
moneyplant,moist,moist,79.03,29.1,0
moneyplant,moist,wet,47.53,33.06,0
9oclock,moist,moist,53.34,18.38,0
moneyplant,moist,moist,34.1,26.61,0
moneyplant,dry,wet,82.75,31.62,0
9oclock,wet,wet,35.46,33.48,0
moneyplant,dry,dry,77.07,23.36,1
9oclock,moist,moist,39.51,34.94,0
moneyplant,wet,wet,79.08,31.58,0
9oclock,moist,dry,85.77,21.47,1
9oclock,wet,moist,61.49,19.9,0
moneyplant,dry,dry,33.74,25.28,1
moneyplant,wet,dry,88.9,39.56,0
9oclock,moist,dry,53.18,30.52,1
moneyplant,moist,moist,72.37,19.84,0
9oclock,moist,dry,45.74,29.55,1
moneyplant,wet,wet,34.12,39.36,0
9oclock,moist,moist,73.8,20.49,0
9oclock,moist,moist,84.51,32.53,0
9oclock,dry,wet,67.22,28.84,1
9oclock,dry,wet,58.37,22.09,1
9oclock,moist,moist,53.9,24.57,0
moneyplant,wet,moist,48.28,29.18,0
moneyplant,wet,wet,49.29,15.97,0
moneyplant,dry,wet,78.25,17.8,0
moneyplant,wet,moist,74.06,28.02,0
moneyplant,moist,wet,87.2,27.45,0
9oclock,wet,dry,40.11,26.5,1
9oclock,dry,dry,52.23,37.45,1
9oclock,moist,dry,66.91,18.03,1
moneyplant,wet,moist,64.04,29.19,0
moneyplant,moist,moist,46.42,19.9,0
moneyplant,dry,moist,73.79,20.87,0
9oclock,dry,wet,78.07,24.31,1
moneyplant,moist,moist,58.61,20.02,0
moneyplant,dry,dry,58.63,21.4,1
moneyplant,dry,wet,75.0,23.51,0
moneyplant,wet,wet,48.71,28.6,0
moneyplant,wet,wet,88.37,27.86,0
9oclock,moist,wet,35.6,22.51,0
moneyplant,dry,dry,31.3,31.72,1
moneyplant,wet,moist,77.36,15.66,0
9oclock,wet,wet,83.32,36.12,0
moneyplant,dry,dry,46.73,19.92,1
9oclock,moist,moist,56.66,33.22,0
moneyplant,dry,dry,35.01,26.96,1
moneyplant,wet,moist,57.66,16.69,0
9oclock,dry,dry,61.04,35.44,1
9oclock,wet,dry,71.59,22.03,1
moneyplant,dry,moist,81.4,35.25,0
moneyplant,wet,moist,66.14,28.37,0
9oclock,dry,moist,72.94,18.26,1
9oclock,moist,dry,88.42,15.14,1
moneyplant,dry,dry,44.34,21.56,1
9oclock,dry,moist,75.08,24.57,1
moneyplant,moist,dry,30.34,30.17,0
9oclock,wet,wet,69.13,25.39,0
moneyplant,moist,moist,69.82,36.06,0
9oclock,wet,dry,45.69,33.56,1
9oclock,moist,dry,58.66,19.75,1
9oclock,dry,moist,40.9,38.56,1
moneyplant,wet,wet,40.58,23.02,0
9oclock,wet,wet,53.49,36.47,0
9oclock,dry,dry,87.56,30.69,1
9oclock,wet,wet,85.63,37.89,0
9oclock,moist,moist,59.65,17.04,0
moneyplant,dry,moist,74.21,17.26,0
9oclock,wet,wet,73.27,39.96,0
9oclock,moist,moist,47.94,37.38,0
9oclock,wet,moist,39.09,23.13,0
moneyplant,moist,wet,81.95,27.02,0
9oclock,moist,dry,63.37,28.23,1
9oclock,dry,wet,67.37,25.66,1
9oclock,moist,dry,81.59,34.04,1
moneyplant,wet,moist,73.12,36.18,0
moneyplant,wet,moist,81.87,28.39,0
9oclock,dry,dry,82.94,18.99,1
9oclock,wet,moist,53.8,18.39,0
moneyplant,wet,dry,66.21,36.83,0
9oclock,moist,wet,45.89,35.19,0
9oclock,moist,wet,84.13,23.4,0
9oclock,moist,dry,68.31,27.36,1
9oclock,dry,dry,66.14,23.98,1
moneyplant,moist,moist,31.25,24.81,0
9oclock,wet,dry,72.32,28.01,1
moneyplant,dry,dry,75.6,25.55,1
moneyplant,moist,moist,39.95,22.84,0
moneyplant,dry,wet,88.69,20.28,0
moneyplant,dry,dry,75.85,35.28,1
moneyplant,wet,moist,72.09,26.4,0
9oclock,wet,wet,56.53,38.5,0
moneyplant,dry,wet,71.51,16.59,0
9oclock,moist,moist,67.39,38.0,0
9oclock,dry,dry,33.25,27.27,1
moneyplant,wet,dry,58.02,24.26,0
9oclock,dry,dry,77.62,39.23,1
moneyplant,dry,wet,35.99,22.95,0
9oclock,dry,dry,74.59,21.95,1
moneyplant,moist,dry,79.88,39.62,0
moneyplant,moist,dry,41.37,21.05,0
9oclock,dry,dry,40.15,36.87,1
moneyplant,wet,wet,40.62,24.55,0
moneyplant,wet,moist,49.92,30.4,0
moneyplant,moist,moist,60.52,22.44,0
moneyplant,dry,wet,66.35,17.76,0
9oclock,wet,wet,66.24,22.45,0
moneyplant,moist,wet,57.16,18.69,0
moneyplant,wet,wet,37.88,36.29,0
moneyplant,wet,dry,47.47,17.73,0
moneyplant,wet,moist,62.39,28.93,0
9oclock,wet,dry,77.73,18.24,1
moneyplant,dry,wet,53.93,16.51,0
moneyplant,dry,dry,67.23,16.58,1
9oclock,moist,moist,79.94,39.7,0
9oclock,wet,wet,51.63,17.27,0
moneyplant,dry,moist,64.64,16.07,0
moneyplant,dry,wet,85.27,22.56,0
9oclock,wet,wet,60.19,36.95,0
9oclock,moist,dry,60.38,34.32,1
9oclock,moist,wet,47.59,31.0,0
moneyplant,moist,wet,80.6,20.55,0
moneyplant,wet,wet,35.19,30.06,0
moneyplant,wet,moist,56.23,16.26,0
9oclock,wet,dry,42.12,19.82,1
moneyplant,wet,dry,86.82,21.07,0
moneyplant,moist,moist,65.08,34.05,0
moneyplant,moist,wet,43.53,22.96,0
9oclock,dry,moist,34.69,17.98,1
moneyplant,moist,moist,41.08,37.39,0
9oclock,dry,moist,50.85,23.05,1
9oclock,moist,dry,74.08,18.93,1
9oclock,wet,moist,78.96,32.69,0
moneyplant,dry,wet,45.47,31.84,0
moneyplant,moist,wet,47.96,23.89,0
9oclock,wet,moist,55.06,16.7,0
9oclock,wet,wet,86.48,24.14,0
moneyplant,dry,moist,84.39,34.91,0
9oclock,wet,moist,53.89,37.05,0
moneyplant,moist,wet,69.01,32.15,0
moneyplant,dry,moist,39.33,26.75,0
9oclock,wet,dry,30.87,20.92,1
9oclock,moist,wet,83.1,29.99,0
9oclock,wet,moist,70.2,23.87,0
9oclock,moist,wet,52.34,26.29,0
moneyplant,wet,dry,58.26,23.6,0
moneyplant,moist,moist,82.28,18.35,0
moneyplant,moist,moist,49.88,22.54,0
moneyplant,dry,moist,72.24,27.26,0
moneyplant,wet,moist,55.63,17.46,0
9oclock,wet,wet,64.53,18.84,0
9oclock,dry,wet,69.93,20.9,1
9oclock,dry,wet,45.44,30.75,1
9oclock,dry,moist,36.31,28.92,1
9oclock,wet,moist,69.45,17.4,0
moneyplant,moist,moist,65.31,16.48,0
9oclock,moist,dry,64.95,39.77,1
9oclock,wet,wet,85.06,27.91,0
moneyplant,wet,wet,65.77,30.01,0
9oclock,moist,moist,53.35,31.49,0
moneyplant,dry,dry,51.47,25.35,1
moneyplant,dry,moist,72.74,34.9,0
moneyplant,dry,moist,51.21,22.82,0
moneyplant,dry,dry,79.12,30.48,1
9oclock,wet,wet,73.57,23.69,0
moneyplant,dry,dry,32.67,34.58,1
9oclock,dry,wet,34.19,35.69,1
moneyplant,wet,dry,39.97,20.75,0
moneyplant,dry,moist,54.39,38.9,0
9oclock,wet,dry,76.2,17.95,1
9oclock,dry,dry,88.19,33.49,1
moneyplant,dry,wet,47.06,25.04,0
9oclock,dry,wet,44.98,36.73,1
moneyplant,moist,dry,78.95,23.1,0
